mx_peak,,,,,,,,mean,,,,,,,,peak_ratio,,,,,,,,median,,,,,,,,integral,,,,,,,,activity,,,,,,,,mean mobility,,,,,,,,mean complexity,,,,,,,,
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Gesture
0.631256466,0.174886039,0.208896016,1.131628166,1.074253875,102.7364118,0.688260018,0.688260018,0.520199385,0.195947095,0.267916648,1.263913453,1.203603649,123.3348822,0.703469115,0.703469115,0.302295716,0.132913738,0.110412271,0.801179522,0.816409858,63.85318042,0.709631792,0.709631792,0.184749211,0.065303907,0.090872913,0.428034599,0.40115202,50.40097029,0.733210852,0.733210852,0.398662676,0.136774143,0.270202216,0.918968129,0.840145556,32.31472474,0.827740596,0.827740596,0.647487913,0.188857879,0.166072906,1.26346439,1.160132698,30.01958465,0.626523439,0.626523439,1,0.17507381,1,0.914157925,1.075487734,81.26267445,0.667963644,0.667963644,0.789113664,0.232601478,0.619752311,1.278653815,1.428814611,45.4674801,0.706198643,0.706198643,5
0.631256466,0.174886039,0.208896016,1.131628166,1.074253875,162.8417912,0.688260018,0.688260018,0.520199385,0.195947095,0.267916648,1.263913453,1.203603649,153.9507613,0.703469115,0.703469115,0.302295716,0.132913738,0.110412271,0.801179522,0.816409858,70.69664871,0.709631792,0.709631792,0.184749211,0.065303907,0.090872913,0.428034599,0.40115202,66.67643484,0.733210852,0.733210852,0.398662676,0.136774143,0.270202216,0.918968129,0.840145556,61.72297807,0.827740596,0.827740596,0.647487913,0.188857879,0.166072906,1.26346439,1.160132698,65.1954159,0.626523439,0.626523439,1,0.17507381,1,0.914157925,1.075487734,139.3177638,0.667963644,0.667963644,0.789113664,0.232601478,0.619752311,1.278653815,1.428814611,75.3795819,0.706198643,0.706198643,6
0.026116281,0.014716641,0.145275874,0.836805347,0.794515669,34.15508687,0.632796447,0.632796447,0.054427806,0.024558614,0.25548344,1.330823332,1.325826847,32.50453323,0.571466813,0.571466813,0.068296482,0.033931717,1,1.850956129,1.831773991,33.54854816,0.605053226,0.605053226,0.060952899,0.019246775,0.279947349,0.990531609,1.038599233,30.14903514,0.574636029,0.574636029,0.04813951,0.01229427,0.239953756,0.665545775,0.663351362,34.4165417,0.554842567,0.554842567,0.055729829,0.014905909,0.236196109,0.790762953,0.804369266,45.60893658,0.526254577,0.526254577,0.027714901,0.013604636,0.297363791,0.743781482,0.734256715,35.16641344,0.576113594,0.576113594,0.033953304,0.014954264,0.254385517,0.790793374,0.807306918,32.01154346,0.574214404,0.574214404,1
1,0.233734795,1,1.242661182,1.114910424,38.51788155,0.715459363,0.715459363,0.884083693,0.13224141,0.884083693,0.604065017,0.630778124,49.70403153,0.678482863,0.678482863,1,0.210042659,0.994805409,1.051616071,1.001821553,43.71376898,0.660133445,0.660133445,0.767621226,0.158529533,0.767302731,0.796335558,0.756142642,34.66272845,0.704818021,0.704818021,0.646346381,0.143730214,0.645188034,0.67081102,0.685587473,24.33473141,0.733450246,0.733450246,0.832703766,0.264456757,0.831539794,1.196467228,1.261306766,27.4264993,0.665534324,0.665534324,1,0.278820582,0.820082286,1.272159634,1.329950149,24.44106778,0.668367654,0.668367654,1,0.255670137,0.999846258,1.165884289,1.219502869,32.49406837,0.684840939,0.684840939,2
0.717003378,0.121347545,0.714738591,1.343238841,1.303112043,19.43417538,0.641404866,0.641404866,1,0.130199267,1,1.294747669,1.398155251,44.76065273,0.581210167,0.581210167,0.22125588,0.06293004,0.220431739,0.700376377,0.675750673,9.375551491,0.851936531,0.851936531,0.236029686,0.052846058,0.192617393,0.543938402,0.567481436,13.95243249,0.738179794,0.738179794,0.465662572,0.086882373,0.381491997,0.900653196,0.933004825,28.87128736,0.624904314,0.624904314,0.557879558,0.085242448,0.557492263,0.969653843,0.915395409,17.39718153,0.646825198,0.646825198,0.523593177,0.068443671,0.470187374,0.63749359,0.734983784,15.02482553,0.711204789,0.711204789,0.694946989,0.137086257,0.55892599,1.609898082,1.472116579,27.65057788,0.670343411,0.670343411,3
0.155239566,0.040036681,0.117697347,0.300698792,0.348526321,4.519521833,0.610626612,0.610626612,0.196183127,0.055167795,0.162401737,0.415004337,0.480236892,5.741706548,0.612629634,0.612629634,0.360979416,0.089905129,0.353759243,0.66426313,0.782623172,12.21443359,0.580182086,0.580182086,0.842765916,0.151675502,0.818889191,1.219883015,1.320418571,27.09014952,0.541725006,0.541725006,1,0.214461042,1,2.187519035,1.86701815,32.28018762,0.550355689,0.550355689,1,0.204766743,1,1.86934272,1.78261963,32.48888139,0.575886443,0.575886443,0.423652883,0.094546417,0.344065639,0.790224955,0.823063359,14.09231059,0.631918678,0.631918678,0.232249217,0.068406501,0.195056768,0.553064015,0.595493905,8.633880115,0.627279239,0.627279239,4
0.170183389,0.046616626,0.171287494,0.414339079,0.426715218,9.082614008,0.69967342,0.69967342,0.337087953,0.088986393,0.331954613,0.911865772,0.814575155,18.88439157,0.719691398,0.719691398,0.523751887,0.148331931,0.558649671,1.284592676,1.357805992,94.21634687,0.740547607,0.740547607,0.937531899,0.171623155,1,1.325088025,1.571034627,104.1756544,0.750214068,0.750214068,0.743680376,0.152245016,0.663156428,1.233161603,1.3936748,37.29612934,0.78915433,0.78915433,0.443682458,0.13472674,0.47320968,1.489130078,1.233307863,49.6656606,0.810335506,0.810335506,0.245067125,0.07664525,0.254523336,0.825099748,0.701597076,39.27414752,0.787318319,0.787318319,0.1942769,0.0547629,0.188215888,0.516723019,0.501289269,16.4142795,0.739355264,0.739355264,5
0.8075526,0.166761752,1,1.514877576,1.555569646,70.49178971,0.604122885,0.604122885,0.58709029,0.119738223,0.585707982,1.027313639,1.116902311,39.02385691,0.60949918,0.60949918,0.13255957,0.058273288,0.097856892,0.674982365,0.543526487,12.29513607,0.671935127,0.671935127,0.170275651,0.053998939,0.090244606,0.504331365,0.503677622,5.448751978,0.666198226,0.666198226,0.298376557,0.077493678,0.206968227,0.747261576,0.722861194,6.946569702,0.624126394,0.624126394,0.385550493,0.087187787,0.219028207,0.897527509,0.813294316,11.83362662,0.664249226,0.664249226,0.570300027,0.112089768,0.241276532,0.844370464,1.045584436,31.21994366,0.60640051,0.60640051,0.653380247,0.182091876,0.245103308,1.789335505,1.698583988,57.09098797,0.714732185,0.714732185,6
0.038370898,0.018303213,0.102189863,0.883633082,0.841574963,12.73099972,0.65866274,0.65866274,0.066329221,0.031022167,0.276378993,1.473615929,1.426445815,15.03328122,0.641255933,0.641255933,0.108611307,0.049956924,1,2.296707865,2.297147809,14.66743978,0.652265842,0.652265842,0.047278137,0.020898665,0.317500445,0.948321708,0.960980893,3.320738569,0.636331062,0.636331062,0.026555844,0.011937364,0.109013732,0.531260243,0.548868447,1.11390526,0.698228142,0.698228142,0.035341249,0.015284019,0.222934939,0.664167976,0.702719383,2.106700178,0.593791315,0.593791315,0.025154096,0.012064893,0.155602514,0.565231618,0.55469402,3.492207001,0.743251114,0.743251114,0.031731246,0.014519153,0.231227793,0.637061579,0.667568671,5.190245787,0.658899989,0.658899989,1
0.517829236,0.138785273,0.633127791,1.478774321,1.397219026,108.4583088,0.632253796,0.632253796,0.768923177,0.164702276,1,1.509044662,1.658119114,51.6252194,0.647438038,0.647438038,0.236265412,0.06487623,0.198615646,0.633546215,0.653117312,11.74543372,0.7051758,0.7051758,0.147141366,0.050981648,0.161170138,0.494304428,0.513246874,5.864569083,0.69517307,0.69517307,0.376552243,0.087994954,0.253854337,0.883775019,0.885887969,9.845070869,0.627416588,0.627416588,0.301025816,0.08683663,0.225345405,0.948928389,0.874228914,16.34958579,0.645864929,0.645864929,0.337868551,0.066787944,0.262539731,0.607451525,0.672382647,26.44248795,0.697714047,0.697714047,0.487859954,0.133677471,0.476234865,1.444175443,1.345798144,102.4932053,0.745896358,0.745896358,2
0.156760373,0.045627493,0.06209164,0.342761049,0.374827286,26.50772677,0.63951069,0.63951069,0.243347094,0.073622815,0.129827796,0.556945801,0.604805366,21.55894232,0.669392875,0.669392875,0.420524079,0.12297822,0.404679038,0.956958764,1.010275329,20.75940926,0.7244645,0.7244645,1,0.172510665,1,1.273360061,1.41722843,26.20945186,0.626557891,0.626557891,0.841492123,0.218357798,0.727417837,1.895952989,1.793905935,31.26826378,0.682365281,0.682365281,0.85218019,0.196819438,0.794488967,1.747499593,1.61695805,41.11117741,0.72065485,0.72065485,0.306546344,0.088929556,0.290829538,0.805836128,0.730583907,33.18686217,0.721051441,0.721051441,0.204594203,0.05494853,0.133911412,0.420685615,0.451415698,32.80579432,0.659772962,0.659772962,3
0.123834741,0.035738971,0.157831826,0.410216746,0.4024655,5.337448385,0.641430366,0.641430366,0.311082827,0.079773883,0.465980587,0.820610237,0.898365294,15.49053973,0.610584583,0.610584583,0.575694933,0.136405472,0.855635741,1.456084978,1.536135687,56.91753924,0.627192252,0.627192252,0.661865316,0.134423815,1,1.441766709,1.513846317,56.82075535,0.698136633,0.698136633,0.474828585,0.125084325,0.667165433,1.435354462,1.408667299,33.65225657,0.716943884,0.716943884,0.372700248,0.108197613,0.442409519,1.385814483,1.218489778,34.19105384,0.721275274,0.721275274,0.155683519,0.051941088,0.145122884,0.582543527,0.584935856,10.11161194,0.754264226,0.754264226,0.123673778,0.038813484,0.116496089,0.467608857,0.437094269,6.298631284,0.75628054,0.75628054,4
0.889528103,0.279571082,0.453203136,1.756632414,1.683786533,38.82686581,0.655178673,0.655178673,0.480848642,0.182566351,0.225828,1.087173328,1.099543603,35.99219195,0.676606431,0.676606431,0.177081874,0.085972673,0.148772475,0.483962974,0.517746306,42.7670503,0.685141326,0.685141326,0.14694748,0.063626535,0.073848485,0.410434791,0.38321479,25.84200238,0.711345663,0.711345663,0.249948987,0.098433696,0.081733165,0.613279869,0.592840205,20.64155758,0.7820906,0.7820906,0.473177779,0.169910235,0.20994767,0.951107486,1.023322128,41.25081345,0.737846966,0.737846966,0.396314611,0.164361541,0.339517888,0.952632152,0.989940574,37.94525278,0.585346975,0.585346975,0.89605514,0.283855889,1,1.744776986,1.70960586,49.20493894,0.662109933,0.662109933,5
0.889528103,0.279571082,0.453203136,1.756632414,1.683786533,144.5158161,0.655178673,0.655178673,0.480848642,0.182566351,0.225828,1.087173328,1.099543603,131.6834477,0.676606431,0.676606431,0.177081874,0.085972673,0.148772475,0.483962974,0.517746306,55.60347235,0.685141326,0.685141326,0.14694748,0.063626535,0.073848485,0.410434791,0.38321479,58.18400472,0.711345663,0.711345663,0.249948987,0.098433696,0.081733165,0.613279869,0.592840205,75.36917908,0.7820906,0.7820906,0.473177779,0.169910235,0.20994767,0.951107486,1.023322128,156.2783597,0.737846966,0.737846966,0.396314611,0.164361541,0.339517888,0.952632152,0.989940574,188.3566272,0.585346975,0.585346975,0.89605514,0.283855889,1,1.744776986,1.70960586,148.3745553,0.662109933,0.662109933,6
0.015373909,0.008520837,0.072514048,0.368541556,0.374168797,22.63960533,0.715212446,0.715212446,0.076033213,0.041923903,0.980770061,1.914848741,1.840764938,60.06840396,0.853258964,0.853258964,0.076829878,0.041436641,1,1.852099275,1.819187351,47.88680815,0.906782134,0.906782134,0.092377611,0.014625923,0.342197667,0.628750106,0.641558551,37.69572641,0.566979769,0.566979769,0.038971182,0.017801171,0.340593288,0.771217689,0.781620695,23.70183437,0.825015172,0.825015172,0.137592325,0.029441837,0.238529936,1.145506643,1.291930295,45.17423188,0.622152253,0.622152253,0.026001222,0.014726388,0.217795062,0.690521649,0.646748024,36.97364755,0.775516672,0.775516672,0.022704208,0.013755793,0.262425364,0.628514341,0.60402135,36.21463114,0.71990374,0.71990374,1
0.756003442,0.213695898,0.296053889,0.921753728,0.92869656,19.23324664,0.646689777,0.646689777,0.654017912,0.220770561,0.26016616,0.914043368,0.959341795,60.23361651,0.622170046,0.622170046,0.460814721,0.163854718,0.153958384,0.700815231,0.71195217,47.26713613,0.704472422,0.704472422,0.440524104,0.184399367,0.260070262,0.832787689,0.801283156,21.42364486,0.677562695,0.677562695,0.263866401,0.107472485,0.130830586,0.502182157,0.466950865,20.68039443,0.691070451,0.691070451,0.705230533,0.244789684,0.672455222,1.045648113,1.063623966,25.58851145,0.701701451,0.701701451,0.937887953,0.288969573,1,1.194581992,1.255790605,30.13477181,0.745284811,0.745284811,0.918137033,0.417025259,0.376875651,1.888187722,1.812360883,38.06300529,0.744470508,0.744470508,2
1,0.298434315,1,1.697208309,1.513131861,24.68389306,0.700396438,0.700396438,1,0.263349858,0.485225133,1.272967222,1.335185943,77.09051349,0.645794073,0.645794073,0.279580335,0.098862206,0.108056621,0.511611292,0.501186895,25.61125467,0.713872978,0.713872978,0.267924137,0.085506015,0.157498646,0.475758089,0.433510129,9.932013609,0.641012574,0.641012574,0.580275396,0.173690077,0.431907217,0.823941064,0.880615844,42.66808211,0.614430495,0.614430495,0.576733186,0.166549405,0.180875974,0.818642935,0.844398294,26.40972792,0.71654357,0.71654357,0.816545915,0.227675613,0.336938485,1.058537987,1.154357078,42.48133969,0.698214061,0.698214061,1,0.263820088,0.572649498,1.341333102,1.337613956,22.42942553,0.715034497,0.715034497,3
0.513535254,0.068889216,0.046277115,0.276452459,0.316602776,7.411548004,0.506379908,0.506379908,0.595113787,0.194414346,0.341818722,0.837311904,0.893476491,45.42397677,0.678813243,0.678813243,0.80140239,0.22246255,0.576429248,0.818208677,1.022379238,97.1178558,0.67996371,0.67996371,1,0.290221195,1,1.529104256,1.333837162,58.35675522,0.71142447,0.71142447,0.972614416,0.305744576,0.886818048,1.679713557,1.405182702,40.58722194,0.724358611,0.724358611,1,0.24619291,0.564419685,1.031470363,1.131466157,40.95505811,0.681049127,0.681049127,0.613765094,0.194415276,0.289544346,0.80195901,0.893481109,25.63932557,0.698425634,0.698425634,0.696651819,0.218367914,0.202559915,1.025779774,1.003574365,20.63820737,0.686707475,0.686707475,4
0.249319582,0.080643268,0.192366226,0.418745411,0.435914247,4.970180465,0.725980693,0.725980693,0.742522846,0.229459249,0.737386961,1.184181788,1.240353789,39.46548155,0.793159504,0.793159504,0.971140473,0.267241923,1,1.310929832,1.444586336,131.2676573,0.698537423,0.698537423,0.894163026,0.341040963,0.888037105,2.022991704,1.843522761,57.17741309,0.710066167,0.710066167,0.870804631,0.244513522,0.47695223,1.278691655,1.321715175,20.05362633,0.721034397,0.721034397,0.491744416,0.157654101,0.304695577,0.874509047,0.852194025,27.42404586,0.73421463,0.73421463,0.218370735,0.091429628,0.122777201,0.532991431,0.494220192,10.8024319,0.674230507,0.674230507,0.168049182,0.067990268,0.099460592,0.376959132,0.367493475,6.406221491,0.729848622,0.729848622,5
0.925526307,0.253778004,0.466365586,1.304620461,1.248472643,20.25323447,0.603019384,0.603019384,0.764823022,0.220666449,0.771214465,1.084321561,1.085511876,61.64053781,0.704114179,0.704114179,0.416187539,0.113299877,0.274952287,0.473517803,0.557303131,24.56165554,0.634700519,0.634700519,0.356397003,0.102225863,0.360735255,0.491222007,0.502873082,8.133419583,0.749932237,0.749932237,0.536172562,0.194094389,0.54574721,0.991758943,0.954828101,11.17276861,0.715688039,0.715688039,0.600913691,0.206364297,0.455893183,1.066064669,1.015182579,20.85395383,0.741958324,0.741958324,0.978726634,0.230168098,1,0.847695926,1.132320361,42.59588844,0.687741406,0.687741406,0.920295489,0.305620572,0.850763024,1.740798628,1.503508228,40.5409985,0.804119291,0.804119291,6
0.016577252,0.007738337,0.087833695,0.373677855,0.370372497,1.766939246,0.700463062,0.700463062,0.079223054,0.041307232,0.642580299,2.018336047,1.977159986,8.926881971,0.763773462,0.763773462,0.107550612,0.039479361,1,1.90989001,1.889700966,6.110533254,0.671663919,0.671663919,0.029060884,0.013867341,0.25622432,0.699412526,0.663700836,0.683945648,0.738491224,0.738491224,0.03766075,0.016157894,0.125497651,0.739278576,0.773236154,0.907699742,0.686405575,0.686405575,0.055239697,0.023106683,0.19696826,1.013041437,1.106004311,2.330391008,0.718924413,0.718924413,0.024554764,0.012765355,0.208157265,0.60132077,0.610975483,1.484901252,0.747737156,0.747737156,0.022728884,0.012721579,0.076639812,0.64504278,0.608849767,1.263348773,0.753261865,0.753261865,1
0.666694794,0.248625095,0.334561405,1.553458159,1.343553998,45.97660981,0.83476328,0.83476328,0.851089613,0.270601029,0.765160634,1.534825999,1.462285075,76.94312935,0.771342975,0.771342975,0.279444526,0.093687631,0.115494258,0.465420554,0.506237085,17.14539884,0.606243067,0.606243067,0.269206721,0.079312973,0.116028829,0.399017429,0.428580779,5.56407721,0.593612027,0.593612027,0.516568046,0.151243817,0.281604822,0.74132505,0.817295574,11.05535341,0.650914475,0.650914475,0.525193951,0.178747227,0.264537347,0.862342308,0.965925888,34.23271661,0.605377684,0.605377684,0.839410328,0.213106269,0.805512453,1.076783871,1.151630042,79.10220666,0.669430751,0.669430751,0.894015597,0.245095465,1,1.36682663,1.324491559,58.1507677,0.728338375,0.728338375,2
0.187047038,0.0389561,0.101312434,0.168933142,0.195393674,7.730492127,0.699914011,0.699914011,0.884088034,0.162262424,0.438050385,0.701848059,0.813861103,33.87874693,0.657090269,0.657090269,0.926263033,0.194098728,0.668820834,0.796839114,0.973535555,25.03109016,0.612926318,0.612926318,0.731868166,0.236736039,0.609071399,1.20850856,1.187447829,14.44136582,0.803342193,0.803342193,1,0.302011962,1,1.637744513,1.514862489,22.77660397,0.745469217,0.745469217,0.933267474,0.269042352,0.925100998,1.363117358,1.349483911,46.59904435,0.720974582,0.720974582,0.54208792,0.18431889,0.271182004,0.981480984,0.924521746,63.70215047,0.714508788,0.714508788,0.607261166,0.207518139,0.341665477,1.141528272,1.040893693,90.94112892,0.772955412,0.772955412,3
0.340700011,0.072182799,0.123327803,0.411665036,0.413401678,6.036722146,0.64618301,0.64618301,0.777188254,0.238136072,0.691118235,1.429845034,1.363802195,69.49161737,0.599503198,0.599503198,1,0.288232577,1,1.679091394,1.650733318,73.15781701,0.753518661,0.753518661,0.831497484,0.283803161,0.673294021,1.691161031,1.625378073,27.7160024,0.779499978,0.779499978,0.639438599,0.242353817,0.47085442,1.325218527,1.387915925,20.54195219,0.715816096,0.715816096,0.40748257,0.15197736,0.406828138,0.789863305,0.870359302,21.26122109,0.801382689,0.801382689,0.184229622,0.068206855,0.166770148,0.388216884,0.390613342,7.935226334,0.809663621,0.809663621,0.168123703,0.051998263,0.167337078,0.284938789,0.297796167,5.658987633,0.746129883,0.746129883,4
0.743341664,0.329017077,0.743341664,1.177172484,1.165717492,25.3045241,0.667125865,0.667125865,0.598446925,0.253400378,0.368780202,0.77945441,0.897805277,54.08195749,0.656939925,0.656939925,0.276808366,0.115224559,0.200349594,0.374276368,0.408277066,44.63350097,0.653132171,0.653132171,0.206833352,0.101301429,0.140565189,0.353016739,0.358933914,15.80329936,0.743630747,0.743630747,0.626774488,0.280591773,0.32001376,0.960380951,0.994259297,21.03549994,0.693177214,0.693177214,0.643292282,0.302555571,0.382651873,1.097794529,1.071893177,39.10274799,0.689670509,0.689670509,1,0.395419246,1,1.431241542,1.401117815,40.33953498,0.630081326,0.630081326,0.985066016,0.480379789,0.723887243,1.826662977,1.701995963,38.0353513,0.698816758,0.698816758,5
0.743341664,0.329017077,0.743341664,1.177172484,1.165717492,57.28566054,0.667125865,0.667125865,0.598446925,0.253400378,0.368780202,0.77945441,0.897805277,221.6554216,0.656939925,0.656939925,0.276808366,0.115224559,0.200349594,0.374276368,0.408277066,67.15680843,0.653132171,0.653132171,0.206833352,0.101301429,0.140565189,0.353016739,0.358933914,37.95394029,0.743630747,0.743630747,0.626774488,0.280591773,0.32001376,0.960380951,0.994259297,35.46730236,0.693177214,0.693177214,0.643292282,0.302555571,0.382651873,1.097794529,1.071893177,65.43811804,0.689670509,0.689670509,1,0.395419246,1,1.431241542,1.401117815,164.197978,0.630081326,0.630081326,0.985066016,0.480379789,0.723887243,1.826662977,1.701995963,79.18717693,0.698816758,0.698816758,6
